股票代码,股票简称,报价日,报价日价格,行业PE_通过,个股PE_通过,DCF估值_通过,修正PE估值_通过,蒙特卡洛_通过,子场景通过数,一级行业,二级行业,三级行业,总分_斜率,总分_趋势,盈利能力_斜率,盈利能力_趋势,成长能力_斜率,成长能力_趋势,综合趋势,溢价率上限,定增决策,7个月涨跌幅,标签_盈利_0,标签_盈利_-10,标签_盈利_-20,7个月后价格,最终结论,总分_T-4,评级_T-4,盈利能力_T-4,成长能力_T-4,总分_T-3,评级_T-3,盈利能力_T-3,成长能力_T-3,总分_T-2,评级_T-2,盈利能力_T-2,成长能力_T-2,总分_T-1,评级_T-1,盈利能力_T-1,成长能力_T-1,总分_T,评级_T,盈利能力_T,成长能力_T,波动率_20d,年化收益_20d,区间收益_20d,胜率_20d,波动率_60d,年化收益_60d,区间收益_60d,胜率_60d,波动率_120d,年化收益_120d,区间收益_120d,胜率_120d,波动率_250d,年化收益_250d,区间收益_250d,胜率_250d,MA20,MA30,MA60,MA120,MA250,当前价,均价_all,中位价,价格标准差,漂移率,波动率,数据天数,报价日_md,邀请日,最新交易日,个股PE,个股PB,个股PS,行业PE,行业PB,行业代码,行业名称,营收_T,营业利润_T,净利润_fcf_T,NOPAT_T,折旧_T,资本支出_T,FCF_T,FCF年份_T,营收_T1,营业利润_T1,净利润_fcf_T1,NOPAT_T1,折旧_T1,资本支出_T1,FCF_T1,FCF年份_T1,营收_T2,营业利润_T2,净利润_fcf_T2,NOPAT_T2,折旧_T2,资本支出_T2,FCF_T2,FCF年份_T2,营收_T3,营业利润_T3,净利润_fcf_T3,NOPAT_T3,折旧_T3,资本支出_T3,FCF_T3,FCF年份_T3,营收_T4,营业利润_T4,净利润_fcf_T4,NOPAT_T4,折旧_T4,资本支出_T4,FCF_T4,FCF年份_T4,FCF_3年斜率,营收_3年斜率,NOPAT_3年斜率,报价日MA20,锁定价当前价,定价方式,净利润,step2通过,行业级别,行业波动率_20d,行业年化收益_20d,行业区间收益_20d,行业胜率_20d,行业波动率_60d,行业年化收益_60d,行业区间收益_60d,行业胜率_60d,行业波动率_120d,行业年化收益_120d,行业区间收益_120d,行业胜率_120d,行业波动率_250d,行业年化收益_250d,行业区间收益_250d,行业胜率_250d,行业MA20,行业MA60,行业MA120,行业MA250,行业漂移率,行业波动率_总,行业总天数,同行公司数,同行PE_均值,同行PE_中位,同行PE_标准差,同行PB_均值,同行PB_中位,同行PS_均值,同行PS_中位,同行市值_均值,同行市值_中位,流动比率,速动比率,存货周转率,应收账款周转率,流动资产周转率,总资产周转率,ROA,总资产净利率,ROE,ROE摊薄,现金流动负债比,现金利息负债比,净利率,毛利率,资产负债率,利息资本化率,产权比率,已获利息倍数,研发费用率,营收增长,利润增长,净利增长,扣非净利增长,ROE增长,总营收增长,营收增长2,净资产增长
301078.SZ,孩子王,20250603.0,15.27,0,1,0,1,1,6,商贸零售,专业连锁Ⅱ,专业连锁Ⅲ,-0.05,通过,-0.09,通过,0.4,通过,通过,-0.15,建议参与本次定向增发,-29.8,0.0,0.0,0.0,10.72,通过,62.83,较差,16.95,15.12,60.55,较差,16.5,13.75,61.55,较差,16.5,14.75,65.55,较差,16.5,18.0,60.08,较差,16.5,15.0,0.4804,2.0595,0.1648,0.5,0.8778,0.075,0.018,0.45,0.745,0.1601,0.0769,0.475,0.7136,1.2791,1.2791,0.484,13.48,13.59,13.98,13.56,12.0,15.27,9.38,7.44,3.6,0.075,0.8778,326.0,20250603.0,20250531.0,20250603.0,96.045,4.8483,2.0183,62.32,3.33,852041.SI,专业连锁Ⅲ,93.36993574530001,2.6108385801,1.8125755813,2.6108385801,0.495038129464,6.3074540498000005,6.801212297800002,2024.0,87.52590166889999,1.4989932,1.0511548547,1.4989932,0.54171495688,3.6191974017,5.622043258699999,2023.0,85.20163477189999,1.6010900853,1.2210856952,1.6010900853,0.5688563390479999,2.4236992159,4.810360365399999,2022.0,90.48876572420001,2.4100779547,2.0162151213999997,2.4100779547,0.35772153672800006,5.189510381,1.9757293683000003,2021.0,83.5543524212,4.8067991679,3.9101586767,4.8067991679,0.359778011928,2.1106560532,6.711527274199998,2020.0,-0.9954259662000008,-4.084150486700001,-0.5048742473999991,13.48,15.27,ma20_discount_90,31008126.67,1,4871.12,0.2895,-0.2089,-0.0167,0.45,0.4338,-0.67,-0.1608,0.3833,0.4629,-0.3663,-0.1758,0.4833,0.4631,0.533,0.533,0.508,5080.83,5053.73,5179.11,4475.92,-0.67,0.4338,667.0,3.0,38.432900000000004,25.9457,17.91828117724093,4.565966666666666,2.4627,2.218566666666667,0.7872,78.37655964666668,69.36567855,1.6730996980590822,1.335717620961945,6.409523452759404,112.3899595969415,1.8396508854227671,0.9916471444879499,4.089216052814672,1.925068690491424,5.090159023052894,5.090159023052894,63.79472958892295,164.6746310010658,1.9412839548743506,29.742852356946088,56.824308036444435,17.378629074299372,1.3166066315359497,2.9537434763353323,0.004265949397100768,74.17281013015936,74.27054882506607,72.43658945163791,72.43658945163791,47.762319940166584,6.676919591765297,6.676919591765297,26.74761169535086
301085.SZ,亚康股份,20250909.0,57.63,0,0,0,0,0,3,nan,nan,nan,,nan,,nan,,nan,nan,,不建议本阶段参与该企业的本笔定向增发,3.75,1.0,1.0,1.0,59.79,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.4532,-0.974,-0.0779,0.45,0.3344,-0.0429,-0.0103,0.5,0.485,-0.4086,-0.1961,0.4833,0.75,0.4888,0.4888,0.532,64.84,63.81,62.05,61.15,65.69,57.63,57.22,58.57,12.02,-0.0429,0.3344,334.0,20250909.0,20250906.0,20250909.0,1196.4565,4.594,4.0839,123.81,4.13,852226.SI,IT服务Ⅲ,13.786610915899999,0.2024171314,0.2750427875,0.2024171314,0.128096386536,1.6784102474,0.48881627409999995,2024.0,15.3242775922,0.8866855852,0.7786143687,0.8866855852,0.006335318976,0.0043578015,-5.420325415500001,2023.0,14.5925341476,0.8854112025,0.805314691,0.8854112025,0.006165045816,0.0745118671,0.3632203138,2022.0,11.7571876051,0.7998311798000001,0.7062873939000001,0.7998311798000001,0.004477058984,0.015388,-0.8534177371000001,2021.0,12.1225651772,1.1906551889,0.9910207512,1.1906551889,0.005972528616,0.0652443171,0.7475517604,2020.0,-0.06279798014999972,0.40296161585000084,0.34149703555000005,64.84,57.63,ma20_discount_90,17958718.72,0,5160.22,0.3233,-0.6867,-0.0549,0.5,0.2509,0.5571,0.1337,0.6167,0.3383,0.2872,0.1378,0.5917,0.434,0.9667,0.9667,0.576,5277.77,4922.2,4622.17,4416.85,0.5571,0.2509,673.0,15.0,109.83473333333333,51.0338,120.35960263432061,3.6339600000000005,2.8864,4.13424,3.5636,176.53095107066665,86.53056276999999,2.1391355111546466,1.759944081004437,3.4934757377793386,2.0449255102374524,0.7224488737499609,0.6762166468972713,1.7626298353018037,1.3490517187369777,2.5185141464212126,2.5185141464212126,51.316526948541316,81.61725516171036,1.99499927268416,14.282236873234192,45.14462662683629,25.453752665604412,0.8235470189943441,2.4476980014916783,0.02215962653647257,-77.17148730298317,-76.14712463773405,-64.675351681575,-64.675351681575,-69.52652075904024,-10.034187041108337,-10.034187041108337,-2.3611057455505184
301095.SZ,广立微,20250922.0,90.46,0,0,1,0,1,5,nan,nan,nan,,nan,,nan,,nan,nan,,不建议本阶段参与该企业的本笔定向增发,-1.01,0.0,1.0,1.0,89.55,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.6803,-0.0742,-0.0059,0.4,0.6515,2.6002,0.6241,0.45,0.6258,1.4941,0.7172,0.4667,0.6597,1.4402,1.4402,0.476,85.16,85.32,76.18,68.53,62.7,90.46,54.07,52.07,12.69,2.6002,0.6515,337.0,20250922.0,20250919.0,20250922.0,193.9425,5.8111,29.1733,126.78,6.24,851041.SI,垂直应用软件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.16,90.46,ma20_discount_90,0.0,0,6722.57,0.3288,0.4705,0.0376,0.6,0.2941,0.7204,0.1729,0.6,0.2826,0.6903,0.3313,0.5833,0.4595,1.0184,1.0184,0.564,6591.89,6360.4,5819.95,5640.25,0.7204,0.2941,671.0,10.0,172.9461,80.37514999999999,141.27470713803658,5.8461099999999995,4.3667,10.897219999999999,5.8995999999999995,149.71188390400002,83.77932216,13.182440368769546,11.895624194517826,0.7593196462892767,1.6299138462585856,0.1945223990268743,0.15732959291442639,0.2889260951827198,2.309265324304944,2.5096859730829886,2.5096859730829886,958.9281788601622,19503.571420347467,14.677882790690136,61.89554843322808,7.571048148910451,1.5872697877181752,0.08208713557853903,-0.2274608937437325,0.5057260290065471,-51.99993320236569,-52.15321678820802,-37.68129587172768,-37.68129587172768,-37.254228703580985,14.499302740518644,14.499302740518644,-3.470813757289333
301099.SZ,雅创电子,20250818.0,39.62,1,1,0,1,0,6,nan,nan,nan,,nan,,nan,,nan,nan,-0.15,建议参与本次定向增发,32.21,1.0,1.0,1.0,52.38,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.9326,-1.8311,-0.1465,0.55,0.5944,-0.3951,-0.0948,0.55,0.694,-0.3919,-0.1881,0.475,0.646,0.1517,0.1517,0.5,45.21,45.69,45.25,48.93,45.57,39.62,42.62,43.52,5.88,-0.3951,0.5944,333.0,20250818.0,20250815.0,20250818.0,46.6445,4.4253,1.1184,69.08,4.55,850841.SI,其他电子Ⅲ,36.0992593996,0.7249474415,1.2398784570999999,0.7249474415,0.20038837556800002,0.6727200318000001,-0.1409067495000001,2024.0,24.702233091300002,0.7502958919,0.5326248393999999,0.7502958919,0.024025880688,0.184219519,-1.1257583955000001,2023.0,22.0277838666,1.9970556256999998,1.5417748572,1.9970556256999998,0.024737765648,0.0926785557,-2.6755653328999998,2022.0,14.1784741825,1.2004744998,0.9240657439,1.2004744998,0.023401091112000002,0.0408299592,-3.1065271627,2021.0,10.9773400129,0.764247283,0.5955543184000001,0.764247283,0.024849327048,0.014881611000000001,-3.7171334053000002,2020.0,-1.2673292917000003,-7.035737766500008,0.6360540921000001,45.21,39.62,ma20_discount_90,40816666.21,1,13730.76,0.2346,2.4689,0.1975,0.7,0.2164,1.3612,0.3267,0.6667,0.3465,0.5498,0.2639,0.5833,0.4303,0.933,0.933,0.564,12617.53,11580.24,10839.8,10257.24,1.3612,0.2164,673.0,25.0,104.627808,66.4671,84.24693422860642,5.13152,5.1441,4.821724000000001,4.3602,114.0648783984,97.62005866999999,1.6705890462204196,1.3351101367697373,5.777526258629181,3.0277688376415037,1.4128839060747125,1.1065495040298192,6.448300676167651,3.800595675867148,10.644987927262834,10.644987927262834,31.920563829890526,48.79062539817318,3.4346368255791377,17.883384190345836,61.35581686709306,51.69361720666856,1.8998130970034766,5.110292102371534,0.018511756191524658,-3.3784605078683247,121.70818476221615,132.78645030838567,132.78645030838567,106.81142977731292,46.13763567923733,46.13763567923733,14.098135839316988
301106.SZ,骏成科技,20250929.0,30.5,1,1,0,1,1,7,电子,光学光电子,面板,-2.11,不通过,-1.2,不通过,-0.64,通过,不通过,-0.05,建议参与本次定向增发,12.52,1.0,1.0,1.0,34.32,通过,75.62,中等,25.5,17.88,72.15,中等,22.65,15.75,67.12,较差,20.25,13.5,71.83,中等,21.15,18.12,65.25,较差,20.25,13.5,0.2829,0.0082,0.0007,0.5,0.3082,-0.1065,-0.0256,0.45,0.2825,0.5251,0.2521,0.5333,0.4658,0.0908,0.0908,0.532,30.93,31.56,31.5,30.36,31.2,30.5,29.78,29.73,2.58,-0.1065,0.3082,337.0,20250929.0,20250926.0,20250929.0,32.3432,2.4864,3.524,37.32,1.64,850831.SI,面板,8.250763080499999,1.0759620847,0.9546159818000001,1.0759620847,0.182557334056,0.8282450545000001,0.07853717429999993,2024.0,5.7005725201,0.7995756556,0.7094196969,0.7995756556,0.18346763424000004,0.8627250166,-0.14033506599999995,2023.0,6.3265472579,1.0176284842,0.9076772653,1.0176284842,0.12408826840800001,0.5007498968,0.14211396800000003,2022.0,5.6475387746,0.8332365247,0.7856570759,0.8332365247,0.09755606892799999,0.478711733,0.04806935530000001,2021.0,4.5362039053,0.7488206876000001,0.6431186873,0.7488206876000001,0.082840655072,0.47443419189999997,0.06728133039999999,2020.0,0.03178839685000008,-0.9621079112999991,-0.029166800249999836,30.93,30.5,ma20_discount_90,54166435.16,1,1168.8,0.1921,0.5344,0.0428,0.5,0.1894,0.3296,0.0791,0.5167,0.1692,0.4168,0.2001,0.5583,0.294,0.2941,0.2941,0.54,1151.61,1128.95,1082.1,1101.93,0.3296,0.1894,668.0,18.0,62.21934444444443,45.0684,47.50817911837476,2.9434666666666662,2.69475,2.692655555555555,2.22415,208.74866975111112,62.159110119999994,4.414810668828601,4.005465438622575,6.3213913296280735,2.9714117365942836,0.7570180421163468,0.5734554314604987,6.216676277261951,6.634898061926076,8.011615249335682,8.011615249335682,253.17406738281622,4349.336375922805,11.570032644085448,22.57448601938437,19.23401548842751,0.23576508759466458,0.23814500132381317,-4.961723039400409,0.04714746534406928,34.566638837021635,34.380454229379446,34.562937281196334,34.562937281196334,28.99621340829001,44.735691922313514,44.735691922313514,6.159124788388346
301109.SZ,军信股份,20241230.0,16.98,1,0,1,1,1,7,环保,环境治理,固废治理,-1.29,通过,-1.32,不通过,-0.83,通过,通过,-0.05,建议参与本次定向增发,-16.31,0.0,0.0,1.0,14.21,通过,68.17,较差,23.4,16.88,68.85,较差,21.9,16.5,68.07,较差,20.55,14.75,66.35,较差,19.2,15.5,62.98,较差,18.15,13.25,0.296,-0.406,-0.0325,0.4,0.4823,-0.4292,-0.103,0.5167,0.4009,0.294,0.1411,0.5,0.364,0.0788,0.0788,0.508,17.74,17.59,17.37,16.76,16.28,16.98,15.82,16.06,1.09,-0.4292,0.4823,331.0,20241230.0,20241227.0,20241230.0,16.9104,1.302,3.9108,21.07,1.52,859713.SI,固废治理,18.574491131600002,7.0056233608000005,5.138520567,7.0056233608000005,0.013543236703999999,5.68958896,4.349579276699999,2023.0,15.705866858199999,6.1880255424,4.6619690581999995,6.1880255424,0.010901184648,3.9675620717,5.601963481600001,2022.0,20.6338888819,5.707903765399999,4.4725019088,5.707903765399999,0.010122110792,8.9858728365,0.20935687909999967,2021.0,11.0132772654,5.092643804700001,4.1534450317000005,5.092643804700001,0.010276395384000001,12.107112703399999,-3.6606449214999985,2020.0,9.9586210091,3.8349188669,3.186943508,3.8349188669,0.005344523504,9.3191196594,-1.5119320897000004,2019.0,-2.0701111988000003,1.0296988751500014,-0.6488597976999997,17.74,16.98,ma20_discount_90,407097925.47,1,1770.34,0.1899,-1.5277,-0.1222,0.3,0.2347,0.0229,0.0055,0.5167,0.2992,0.2342,0.1124,0.5083,0.2867,0.0282,0.0282,0.52,1905.87,1929.21,1763.22,1703.06,0.0229,0.2347,673.0,23.0,50.14888260869565,20.1965,84.18548087045214,2.1336347826086954,1.291,3.0495260869565217,2.1245,94.45061873086958,81.100588,3.422146368640281,3.3966447388251453,38.051080154472,2.7944872428095917,0.5874888189839885,0.19118263995672646,8.478250302680584,5.288952039174231,10.136389845817236,10.136389845817236,103.26362111010836,217.84351854559003,27.664394844486758,51.73450769023705,40.65817483969534,27.336961442254136,0.7628632690058148,6.806032969393058,0.03068927594092841,13.212579889948199,12.624371484574743,10.222107930162839,10.222107930162839,-20.21058737617697,18.264666950887204,18.264666950887204,3.049288530240753
301126.SZ,达嘉维康,20230809.0,14.38,0,0,1,0,1,5,医药生物,医药商业,医药流通,-3.34,不通过,-1.23,不通过,-0.9,通过,不通过,,不建议本阶段参与该企业的本笔定向增发,-36.86,0.0,0.0,0.0,9.08,不通过,73.47,中等,21.15,19.25,63.38,较差,17.7,13.5,66.45,较差,17.1,17.62,63.08,较差,15.9,16.5,56.9,差,15.9,13.25,0.2854,1.1588,0.0927,0.5,0.2525,0.0948,0.0228,0.4333,0.2529,-0.3416,-0.164,0.4417,0.4125,-0.202,-0.202,0.456,13.58,13.52,13.68,14.88,16.54,14.38,16.15,16.02,1.99,0.0948,0.2525,334.0,20230809.0,20230806.0,20230809.0,62.6708,1.714,0.8385,16.07,1.34,851542.SI,医药流通,32.923231258200005,0.769803127,0.5111978499000001,0.769803127,0.30530022312,2.0872544217,-6.652387824399999,2022.0,25.921772985900002,0.9578278648999999,0.6825885274,0.9578278648999999,0.18098121209600002,0.3328916675,-1.616203729,2021.0,23.3976911179,0.9135325552,0.6485396517,0.9135325552,0.17759635848000002,0.4594667089,-1.6586308269999999,2020.0,24.5652830839,1.1969370089,0.8765246673999999,1.1969370089,0.17462449372000002,0.325036786,1.3693887216,2019.0,21.8862224527,1.0981483867,0.7798742642000001,1.0981483867,0.128618563056,0.2470578289,-0.10032656229999999,2018.0,2.4968784986999997,-4.762770070150002,0.0718647141000002,13.58,14.38,ma20_discount_90,15287632.67,0,3053.64,0.2562,-0.3098,-0.0248,0.45,0.228,-0.2637,-0.0633,0.4167,0.2101,-0.0954,-0.0458,0.4583,0.2307,0.0746,0.0746,0.488,3099.87,3190.47,3251.52,3135.7,-0.2637,0.228,674.0,19.0,26.20614210526316,14.3215,21.546866651149944,2.086384210526316,1.633,0.9535421052631579,0.4155,126.52102979842103,69.83531294,1.899225286205484,1.6698062511902072,8.474922915228511,2.4314544362188033,1.1637327546801552,0.9507519918956681,3.2990542558870963,1.4762292626552473,3.0049362244894327,3.0049362244894327,43.33583642854319,63.317815290671184,1.5526964710448308,12.029823496785585,53.74680676288871,43.6672151789227,1.2261829884356021,3.0009596368480222,0.00015916857184833028,-19.63032657435063,-20.660236193488796,-25.108930288182858,-25.108930288182858,-40.101829703576385,27.00995134903929,27.00995134903929,2.6262536884831227
301130.SZ,西点药业,20250630.0,28.0,0,1,0,0,1,5,医药生物,化学制药,化学制剂,-0.65,通过,-0.48,通过,-0.23,通过,通过,-0.2,不建议本阶段参与该企业的本笔定向增发,10.79,1.0,1.0,1.0,31.02,不通过,70.58,中等,22.5,15.38,67.8,较差,20.1,15.0,69.03,较差,20.7,15.62,69.22,较差,20.1,15.75,66.6,较差,20.1,13.88,0.2369,-0.6956,-0.0556,0.5,0.3612,0.027,0.0065,0.6167,0.3275,0.0884,0.0424,0.5417,0.4137,0.1981,0.1981,0.544,29.03,28.76,27.8,27.54,26.99,28.0,25.66,26.05,2.17,0.027,0.3612,331.0,20250630.0,20250627.0,20250630.0,62.0463,2.396,8.8536,41.85,3.45,851512.SI,化学制剂,2.5640524338,0.463345821,0.4026879873,0.463345821,0.251824244208,1.3497301922,-0.8065876189,2024.0,2.2549123456999998,0.5565138847,0.5050241879999999,0.5565138847,0.189186618288,1.2317317229,-0.6874029019000001,2023.0,2.5546798743,0.5212847979,0.40723025380000005,0.5212847979,0.17232454660799998,0.5439891565999999,0.1282897113000001,2022.0,2.8565593211,0.596695514,0.5201909221000001,0.596695514,0.181635364632,0.2118411551,0.37829701530000004,2021.0,2.8631871928,0.5924355483,0.4974243547,0.5924355483,0.19259815226400004,0.145120098,0.5002977209,2020.0,0.46743866510000015,-0.00468627975,0.028969488450000035,29.03,28.0,ma20_discount_90,8294245.85,0,8897.32,0.2462,0.0346,0.0028,0.45,0.2361,0.7637,0.1833,0.5667,0.2602,0.688,0.3302,0.575,0.2912,0.4245,0.4245,0.5,8631.62,8178.72,7636.77,7217.9,0.7637,0.2361,669.0,20.0,37.833615,21.0118,58.29864453293296,2.4469950000000003,2.18235,3.201535,1.9987,394.56797625949997,168.340893355,7.5801564835011055,7.16348937408831,2.1755495027713363,7.886912777739303,0.5094111931476119,0.2407819302257174,4.137867262401953,3.781513575254998,4.264385035098713,4.264385035098713,395.3571700250026,5034.642604695548,15.705138553005513,76.52467924737647,11.4261599666987,1.051343487337755,0.13404587295778406,-17.977633867773335,0.039874673837491006,-16.741372724280563,-20.232445743055553,-20.263623630636875,-20.263623630636875,-18.59412710318111,13.709627724089321,13.709627724089321,-7.846150218018449
301191.SZ,菲菱科思,20250710.0,83.93,1,0,0,1,0,5,通信,通信设备,通信终端及配件,-3.43,不通过,-1.41,不通过,-1.86,不通过,不通过,-0.1,建议参与本次定向增发,35.65,1.0,1.0,1.0,113.85,不通过,76.28,中等,24.0,21.0,74.65,中等,22.5,17.88,68.5,较差,20.1,14.5,70.05,中等,20.1,15.0,61.42,较差,18.15,13.12,0.4612,0.8409,0.0673,0.5,0.5375,-0.494,-0.1186,0.4667,0.7302,-0.1294,-0.0621,0.5083,0.6903,0.193,0.193,0.504,83.24,82.51,83.39,92.9,85.86,83.93,81.71,81.11,13.74,-0.494,0.5375,334.0,20250710.0,20250707.0,20250710.0,61.8994,3.5042,3.7266,54.8,5.45,851026.SI,通信终端及配件,16.7873400494,1.1681277794,1.1749665594,1.1681277794,0.146854692456,0.2625975305,2.0898128377,2024.0,20.747370742,1.5163953866,1.4436881871,1.5163953866,0.15056940998399998,0.2976116363,2.133868789,2023.0,23.522550173600003,2.1604040342,1.9534275145,2.1604040342,0.160098779048,0.8371588756,1.6865595061999998,2022.0,22.0782522106,1.8258038906999998,1.6886103145,1.8258038906999998,0.12940485972000002,0.5556074418,-0.40207388019999996,2021.0,15.133970953299999,1.0625660431,0.9619480534,1.0625660431,0.07684524604800001,0.34920482810000003,0.4159736146999998,2020.0,-0.2016266657499995,3.367605062100004,0.49613812740000024,83.24,83.93,ma20_discount_90,10717314.22,1,1943.24,0.2354,0.8674,0.0694,0.6,0.2414,0.9522,0.2285,0.5833,0.3342,0.3828,0.1838,0.5833,0.3835,0.573,0.573,0.56,1917.36,1768.36,1775.09,1591.61,0.9522,0.2414,671.0,13.0,73.37243846153845,43.9612,69.25777524685518,5.850069230769231,5.7651,6.576699999999999,6.4131,168.8870114753846,154.69712163,3.6812093966791526,2.9693944754167605,3.5425928374009166,5.186662950446704,0.8249541169708263,0.7178779867846108,4.593169355824184,5.024516246881291,6.9323086590558916,6.9323086590558916,177.27088481174803,1036.3026799360173,6.99912288630857,16.963695733927672,25.83320409426567,0.0,0.3479771411354601,-11.933834643175178,0.08807939970530634,-22.966807356284,-23.267974035705333,-18.613550356728556,-18.613550356728556,-21.969078082316976,-19.086903790577665,-19.086903790577665,2.8820687614459253
301192.SZ,泰祥股份,20250926.0,30.91,0,0,1,1,1,6,汽车,汽车零部件,底盘与发动机系统,-1.65,通过,-1.22,不通过,0.35,通过,通过,-0.15,不建议本阶段参与该企业的本笔定向增发,-12.13,0.0,0.0,1.0,27.16,不通过,77.35,中等,26.55,14.5,72.9,中等,24.6,13.5,69.27,较差,21.0,15.5,73.17,中等,21.45,17.0,73.6,中等,22.5,16.0,0.47766233098814503,-0.24116207019823732,-0.02183544303797469,0.3157894736842105,0.45372466724223176,1.3419463101143778,0.22658730158730167,0.5084745762711864,0.4052577329637108,2.994498400092044,0.9440251572327043,0.5882352941176471,,,,,29.395999999999997,,28.16016666666667,24.049083333333332,,30.91,,,,0.5527902911196587,0.47606839410844726,218.0,,,,68.0773,5.1845,7.0862,30.98,2.92,850923.SI,底盘与发动机系统,4.2225846379,0.4773784084,0.4184672679,0.4773784084,0.151134828072,0.3186238622,0.8279444949,2024.0,3.115531642,0.3370144853,0.3225005525,0.3370144853,0.158133892576,0.2500474335,0.16546557019999997,2023.0,1.4354412931,0.5236829667,0.5184559527,0.5236829667,0.03443860304,0.0595531766,0.47558029939999996,2022.0,1.60378,0.832946,0.704037,0.832946,0.039051459616000005,0.065404,0.666757,2021.0,1.548998,0.812075,0.703929,0.812075,0.03997712,0.029897,0.658445,2020.0,-0.17618209774999982,-1.3935716724000002,0.02315227915000011,29.61,30.91,ma20_discount_90,42175652.95,1,6972.55,0.3359,1.4655,0.1172,0.5,0.2464,1.1935,0.2864,0.5333,0.2538,0.8612,0.4134,0.5167,0.3348,0.9686,0.9686,0.548,6650.42,6180.3,5800.8,5329.54,1.1935,0.2464,667.0,24.0,60.488616666666665,39.342,69.23387229592215,3.40835,2.50815,3.374920833333333,2.6495499999999996,170.3312429229167,76.966535075,3.5498110023456997,3.175600465237749,6.258895233070767,3.784028255659901,0.8899323746770439,0.5125571659334937,6.5235030203159825,5.0795523420799125,7.211292636830535,7.211292636830535,163.14596043386848,421.72501324018424,9.910216225011288,25.86019199944478,28.09212030055601,14.339467627140618,0.39202593078738546,12.93469390090185,0.0512062652478964,41.64922554443093,31.259725336803474,29.757070075097005,29.757070075097005,27.410791194409022,35.53335748467421,35.53335748467421,3.7981609924483357
301196.SZ,唯科科技,20250829.0,103.08,0,0,0,1,1,5,nan,nan,nan,,nan,,nan,,nan,nan,-0.15,不建议本阶段参与该企业的本笔定向增发,0.87,1.0,1.0,1.0,103.98,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.8036,3.9161,0.3133,0.55,0.7294,2.0679,0.4963,0.4833,0.8021,1.6942,0.8132,0.4833,0.6681,2.8391,2.8391,0.524,91.25,88.5,79.69,69.93,62.23,103.08,45.04,35.2,19.7,2.0679,0.7294,336.0,20250829.0,20250826.0,20250829.0,50.5971,3.9962,6.1722,50.3,2.51,850351.SI,其他塑料制品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.25,103.08,ma20_discount_90,0.0,1,4031.92,0.2746,0.5108,0.0409,0.5,0.2368,0.8742,0.2098,0.5667,0.3365,0.4577,0.2197,0.5583,0.3559,0.8216,0.8216,0.572,3926.14,3688.51,3428.99,3167.19,0.8742,0.2368,671.0,15.0,86.53011333333335,40.6071,87.38951550034567,3.1346866666666666,2.7607,4.622873333333334,3.7037,49.634608132000004,37.206276,4.284823836158964,3.59103415378915,3.720818539275422,4.711592450043505,0.8485103902197694,0.4777773520400146,6.234819898872413,5.785124701836812,7.1022120646020745,7.1022120646020745,74.44220871670082,808.3569073116635,12.108411328279747,28.997082958279368,18.74363321913578,1.1502880095900512,0.235454322325283,-15.808110047155244,0.04743422088336323,10.198599036206565,22.168726255785298,31.053745923688243,31.053745923688243,27.74940615337364,35.64315600195945,35.64315600195945,1.1889661273089924
